timestamp,x,y,timestamp_sec,dt,dx,dy,distance,velocity,acceleration,angle,angle_change,angular_velocity,is_fixation,fixation_group
1741709185345,673,216,61.811,0.03300000000000125,-20.0,-54.0,57.584720195551874,1744.9915210772633,-16279.119687325725,-1.925501978805837,-0.16772638209202917,-5.082617639152207,False,172
1741709185378,232,278,61.844,0.03300000000000125,-441.0,62.0,445.3369510831096,13495.059123730083,356062.65462582954,3.0019185232377987,-1.3557648051359514,-41.08378197381516,False,172
1741709185415,636,381,61.881,0.036999999999999034,404.0,103.0,416.92325432865937,11268.196062937033,-60185.48812954346,0.24963249805692297,-2.752286025180876,-74.38610878867426,False,172
1741709185442,724,349,61.908,0.027000000000001023,88.0,-32.0,93.637599285757,3468.0592328056837,-288893.95667152054,-0.348771003583907,-0.59840350164083,-22.163092653363233,False,172
1741709185478,723,279,61.944,0.036000000000001364,-1.0,-70.0,70.00714249274856,1944.6428470207195,-42317.12182735851,-1.5850810693822932,-1.2363100657983863,-34.341946272176095,False,172
1741709185510,668,246,61.976,0.031999999999996476,-55.0,-33.0,64.1404708432983,2004.3897138532927,1867.0895885181192,-2.601173153319209,-1.0160920839369156,-31.75287762303211,False,172
1741709185542,678,349,62.008,0.03200000000000358,10.0,103.0,103.4842983258813,3233.8843226834288,38421.70652593745,1.4740122816874226,-2.2079998721729543,-68.99999600539711,False,172
1741709185578,655,292,62.044,0.03599999999999426,-23.0,-57.0,61.465437442517235,1707.3732622924176,-42403.085010868184,-1.9543238427518885,2.854849182740275,79.30136618724251,False,172
1741709185612,495,326,62.078,0.034000000000006025,-160.0,34.0,163.5726138447387,4810.959230726756,91281.94024805259,2.932207260636298,-1.3966542037913996,-41.078064817386824,False,172
1741709185641,434,304,62.107,0.028999999999996362,-61.0,-22.0,64.8459713474939,2236.0679775000704,-88789.35355955201,-2.7954566900204325,0.5555213565228563,19.155908845618136,False,172
1741709185679,488,276,62.145,0.03800000000000381,54.0,-28.0,60.8276253029822,1600.726981657266,-16719.49989059844,-0.47835243137865757,2.317104258641775,60.976427858987975,False,172
1741709185711,513,532,62.177,0.031999999999996476,25.0,256.0,257.21780653757236,8038.056454300022,201166.54602010828,1.473448753307673,1.9518011846863308,60.99378702145455,False,172
1741709185741,604,408,62.207,0.030000000000001137,91.0,-124.0,153.8083222715858,5126.944075719332,-97037.0792860193,-0.9376979636699324,-2.4111467169776053,-80.3715572325838,False,172
1741709185775,547,435,62.241,0.03399999999999892,-57.0,27.0,63.071388124885914,1855.040827202586,-96232.44848578972,2.6992184306130484,-2.6462689128966055,-77.83143861460852,False,172
1741709185812,716,394,62.278,0.036999999999999034,169.0,-41.0,173.90227140552247,4700.061389338568,76892.44762529881,-0.23800527546599273,-2.9372237060790414,-79.38442448862482,False,172
1741709185843,617,473,62.309,0.030999999999998806,-99.0,79.0,126.65701717630967,4085.7102314940175,-19817.779285308843,2.468084756364021,2.706090031830014,87.29322683322961,False,172
1741709185877,342,340,62.343,0.034000000000006025,-275.0,-133.0,305.4734030975528,8984.511855808785,144082.4007151147,-2.6911214415753104,1.1239791092402545,33.058209095295744,False,172
1741709185910,559,457,62.376,0.032999999999994145,217.0,117.0,246.53194519169315,7470.665005810209,-45874.146969661975,0.4944908194137395,-3.0975730461905364,-93.86584988457837,False,172
1741709185944,383,378,62.41,0.03399999999999892,-176.0,-79.0,192.91708063310517,5674.031783326803,-52842.1536024548,-2.719684130153209,3.0690103576126377,90.26501051802163,False,172
1741709185978,201,403,62.444,0.034000000000006025,-182.0,25.0,183.7090090333079,5403.20614803751,-7965.459861448387,3.0050843074106632,-0.5584168696157139,-16.42402557692985,False,172
1741709186011,400,428,62.477,0.032999999999994145,199.0,25.0,200.5642041840966,6077.703157094915,20439.303304773483,0.12497342365777885,-2.8801108837528844,-87.27608738646653,False,172
1741709186045,453,377,62.511,0.034000000000006025,53.0,-51.0,73.55270219373317,2163.314770403533,-115129.07019678493,-0.7661697642977411,-0.89114318795552,-26.210093763393004,False,172
1741709186078,517,545,62.544,0.032999999999994145,64.0,168.0,179.77764043395385,5447.807285878356,99530.07622652745,1.2068173702852525,1.9729871345829935,59.787488926767985,False,172
1741709186113,518,571,62.579,0.035000000000003695,1.0,26.0,26.019223662515376,743.4063903575037,-134411.45415772445,1.5323537367737086,0.3255363664884561,9.301039042526334,False,172
1741709186144,534,530,62.61,0.030999999999998806,16.0,-41.0,44.01136216933077,1419.7213603010473,21816.611933663535,-1.198728567936776,-2.7310823047104846,-88.09942918421257,False,172
1741709186177,247,604,62.643,0.03300000000000125,-287.0,74.0,296.3865718955567,8981.411269561984,229142.11846244393,2.889249148174299,-2.1952075910685114,-66.52144215358874,False,172
1741709186211,409,518,62.677,0.03399999999999892,162.0,-86.0,183.412104289766,5394.473655581524,-105498.1651170757,-0.4880330181735247,2.9059031408317626,85.46773943623103,False,172
1741709186243,282,607,62.709,0.03200000000000358,-127.0,89.0,155.08062419270823,4846.26950602159,-17131.379673746025,2.530338427231763,3.018371445405288,94.32410766890469,False,172
1741709186276,332,508,62.742,0.032999999999994145,50.0,-99.0,110.90987332063814,3360.905252141146,-45011.03799638509,-1.103116481582997,2.6497303983648264,80.29486055652414,False,172
1741709186312,678,377,62.778,0.036000000000001364,346.0,-131.0,369.9689176133584,10276.914378148456,192111.3646113069,-0.36193421555368366,0.7411822660293135,20.58839627859126,False,172
